right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_knee_x,right_knee_y,right_knee_z,left_knee_x,left_knee_y,left_knee_z,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z,label
-1.549771123,-2.361018207,1.138481258,0.181126867,-2.66047543,1.142006237,-0.999734412,2.77E-16,-0.0230457415,0,0,0,-1.003652221,-1.705527499,-0.844186145,-0.407343936,-4.39691773,-0.787653226,-0.935298456,3.927878177,-1.447080642,0.233575473,0.246655255,-1.525947793,4
-1.52982417,-2.340923447,1.146544286,0.203463525,-2.634770769,1.146541555,-0.999723934,-3.03E-16,-0.0234958599,0,0,0,-0.996710533,-1.67454503,-0.872533757,-0.380235972,-4.268598442,-0.815258719,-0.961405898,3.794185704,-1.476549714,0.236136476,0.328735017,-1.55406316,4
-1.407239114,-2.003044542,1.181093094,0.333381842,-2.385998602,1.173028796,-0.999865931,2.40E-16,-0.0163743621,0,0,0,-0.930690008,-1.812956846,-0.877122137,-0.189226632,-4.068648673,-0.823425991,-1.135346157,3.452059309,-1.497801157,0.230178518,0.642118866,-1.566491589,4
-1.398255022,-1.935539786,1.189488284,0.347899835,-2.28316295,1.179456899,-0.999978971,2.51E-16,-0.00648524211,0,0,0,-0.935156962,-1.771073949,-0.893645002,-0.177590967,-3.494152384,-0.844592627,-1.128329826,3.533408847,-1.52182279,0.247931554,1.323764671,-1.586619077,4
-1.374885477,-1.857767479,1.202129988,0.372769824,-2.191135239,1.193616515,-0.999994727,-9.08E-17,-0.0032475787,0,0,0,-0.920902316,-1.10760763,-0.915182574,-0.149176577,-2.905566226,-0.867545958,-1.132223546,4.120251153,-1.552091849,0.254001603,1.770397689,-1.610315374,4
-1.32975424,-1.877613525,1.21754102,0.424421869,-2.174551867,1.210377587,-0.999982027,1.98E-16,-0.00599547947,0,0,0,-0.909752241,-0.819146015,-0.931729098,-0.0919546145,-2.749062945,-0.885332302,-1.213619593,4.420093548,-1.572856994,0.221019096,1.840727688,-1.630956175,4
-1.321097679,-1.90055928,1.230083208,0.435440007,-2.162092276,1.221875693,-0.999996536,1.77E-16,-0.00263221981,0,0,0,-0.913163004,-0.579129918,-0.94882866,-0.0901350105,-2.232385788,-0.901052258,-1.217583894,4.724044662,-1.598551807,0.219875157,2.354788655,-1.656852623,4
-1.318789696,-1.757550744,1.243392375,0.441636104,-1.990454762,1.237641319,-0.99997862,3.45E-16,-0.00653907605,0,0,0,-0.920293762,-0.363932649,-0.969331045,-0.0912422036,-1.866320885,-0.916573379,-1.217944982,5.079609961,-1.620054356,0.218660517,2.838962716,-1.678511535,4
-1.281687692,-1.621990677,1.262978776,0.486085105,-1.849580326,1.255555024,-0.99998904,1.54E-16,-0.00468182385,0,0,0,-0.916759108,-0.299100316,-0.973598603,-0.0472853213,-2.205720838,-0.915470895,-1.314187608,4.889250249,-1.628538842,0.167661039,2.490412021,-1.686088729,4
-1.202699804,-1.74936356,1.268619607,0.568133769,-1.897628378,1.253372317,-0.999999444,4.89E-18,-0.00105483933,0,0,0,-0.946634887,0.44862318,-0.969515692,-0.0271862669,-1.06678176,-0.924248451,-1.539940267,5.406778452,-1.642175142,0.00656389774,3.463437312,-1.701078686,4
-1.191582001,-1.710903205,1.284717712,0.582134961,-1.856812904,1.265607338,-0.999999984,-5.24E-17,-0.000177641188,0,0,0,-0.937797241,0.275923519,-0.968639229,-0.0146124875,-1.16275697,-0.921331863,-1.565929507,5.386355091,-1.642478746,-0.00715620922,3.369249849,-1.707790022,4
-1.189822621,-1.711465394,1.292809534,0.584511297,-1.863178284,1.272795099,-0.999996727,1.66E-16,-0.00255862685,0,0,0,-0.94941158,0.433760543,-0.973674394,-0.0442769385,-0.66131364,-0.925856425,-1.56727534,5.524297433,-1.651975009,-0.0422307612,3.956243808,-1.71654825,4
-1.194593931,-1.581081066,1.303015439,0.575082704,-1.736949722,1.280113707,-0.999993769,7.12E-18,-0.00353018161,0,0,0,-0.956946532,0.48498855,-0.977630531,-0.0473365847,-0.545907172,-0.930343974,-1.556331995,5.467711291,-1.659421933,-0.0441437263,4.048200588,-1.722377405,4
-1.201892838,-1.613068071,1.31459263,0.560924392,-1.771803149,1.292495011,-0.999994221,6.40E-17,-0.00339955916,0,0,0,-0.956077516,0.502217406,-0.979849581,-0.0695666918,-0.167307018,-0.938846696,-1.518171445,5.562300818,-1.668203183,-0.041411018,4.5795368,-1.730135966,4
-1.21426171,-1.632810328,1.330193373,0.543203426,-1.812345472,1.305033905,-0.999985621,1.53E-16,-0.00536261824,0,0,0,-0.95228153,0.554931663,-0.986197526,-0.0745668638,-0.0234747532,-0.949210486,-1.467309372,5.697375288,-1.68053459,-0.00616901177,4.804635464,-1.740066465,4
-1.213491881,-1.604903129,1.343710482,0.542442167,-1.827912487,1.317707188,-0.999981506,2.03E-16,-0.00608172066,0,0,0,-0.948204666,0.534523876,-0.987799016,-0.072183218,0.00746644379,-0.953391499,-1.456714424,5.603256501,-1.687067288,-0.0034438759,4.797057843,-1.745565125,3
-1.218426913,-1.524382022,1.352132295,0.539838926,-1.799949431,1.327477581,-0.999982773,1.79E-16,-0.00586979212,0,0,0,-0.949395677,0.626685188,-0.992239162,-0.0752707235,0.163420704,-0.961228713,-1.44326131,5.422857793,-1.699338962,0.00286864107,4.739713594,-1.757634375,3
-1.224608261,-1.422992275,1.362824482,0.532448436,-1.703640999,1.336905012,-0.999992344,1.69E-16,-0.0039131605,0,0,0,-0.946244652,0.654293007,-0.994780101,-0.0772311013,0.254426685,-0.967376941,-1.437884555,5.395217067,-1.711032906,0.00892283282,4.684965106,-1.768094991,3
-1.238014705,-0.971262262,1.364292514,0.519080834,-1.247227546,1.340617532,-0.999976994,4.68E-16,-0.00678321399,0,0,0,-0.939694454,0.476623324,-1.006517569,-0.0694904692,0.117540537,-0.974842634,-1.416174301,4.184248476,-1.725196627,-0.0262147645,4.656651271,-1.779569994,3
-1.231102194,-1.052915304,1.366089035,0.522426417,-1.318281763,1.343728814,-0.999964037,1.54E-16,-0.00848081342,0,0,0,-0.9420838,0.552448541,-1.013316247,-0.0759156347,0.229873534,-0.981222815,-1.421423351,4.207545091,-1.743165634,-0.0100957653,4.259186797,-1.79524257,3
-1.236165133,-1.01096497,1.371409371,0.518055979,-1.28148052,1.349236849,-0.999970706,1.22E-16,-0.0076541585,0,0,0,-0.940107894,0.502543107,-1.01714833,-0.0756257864,0.208581274,-0.986031424,-1.416864154,4.088840606,-1.756391389,-0.00453885696,4.120055493,-1.805551907,3
-1.23163965,-1.129786636,1.380798445,0.519854955,-1.381580628,1.359754418,-0.999972587,1.82E-16,-0.00740438849,0,0,0,-0.944284747,0.587766166,-1.01846678,-0.0861000777,0.408406456,-0.990203141,-1.421954273,4.194246837,-1.770993717,-0.00474811057,4.194922167,-1.817321149,3
-1.247987511,-0.964496272,1.381056042,0.504309339,-1.243406965,1.362358319,-0.999968489,2.29E-16,-0.00793851446,0,0,0,-0.942166826,0.544928248,-1.028718332,-0.0873869576,0.441482357,-0.990934794,-1.385240922,3.474340754,-1.792271901,0.034187909,3.507097887,-1.835385877,3
-1.270357076,-0.782049183,1.381811,0.474496546,-0.991786217,1.365745457,-0.999925916,1.14E-16,-0.01217219,0,0,0,-0.940672228,0.515806102,-1.037626664,-0.0873539368,0.467907246,-1.003487893,-1.326034598,2.55726306,-1.822893858,0.102950342,2.576215666,-1.865229086,3
-1.288915486,-0.690850707,1.386878291,0.452948818,-0.901237189,1.370304715,-0.999946372,3.84E-16,-0.0103563011,0,0,0,-0.932380696,0.49795145,-1.043391592,-0.079624269,0.370741508,-1.016448548,-1.311121713,2.582428398,-1.847310955,0.133135601,2.368066928,-1.89106671,3
-1.320159309,-0.751396197,1.401603558,0.416784586,-0.953535132,1.382191503,-0.999980107,2.62E-16,-0.00630753316,0,0,0,-0.905269656,0.505290773,-1.038682508,-0.0649749496,0.520287108,-1.021954188,-1.213462329,2.604384739,-1.860366882,0.224731715,2.428251224,-1.904362298,3
-1.326033428,-0.753036152,1.411380332,0.412735679,-0.983690755,1.391774894,-0.999995108,2.14E-16,-0.00312794964,0,0,0,-0.899023098,0.558834974,-1.04010141,-0.0611873024,0.511436195,-1.02646205,-1.202796258,2.78898868,-1.869529068,0.238499452,2.449829379,-1.91565479,3
-1.331415619,-0.768021021,1.422960712,0.409146071,-1.007596282,1.4003169,-0.999999821,2.95E-16,-0.000598739592,0,0,0,-0.891896728,0.613921128,-1.041901225,-0.058996357,0.594509379,-1.025624557,-1.192394204,2.689595843,-1.880286338,0.249737214,2.284397738,-1.926308428,3
-1.34055886,-0.792718419,1.434543186,0.404423537,-1.02817232,1.419384639,-0.999999998,2.39E-16,-5.79E-05,0,0,0,-0.89393262,0.712022708,-1.049649331,-0.0596612144,0.622059436,-1.033596406,-1.198874504,2.816419205,-1.891276414,0.249713059,2.272530537,-1.937836655,3
-1.349802398,-0.81461549,1.446614671,0.401914895,-1.066282336,1.430350596,-0.999999151,-1.65E-16,0.00130275204,0,0,0,-0.893458096,0.752695919,-1.054468887,-0.0592041314,0.66393712,-1.038257561,-1.198104815,3.011678116,-1.899533451,0.256259886,2.501165708,-1.947316673,3
-1.376581083,-0.889443699,1.454264326,0.378703134,-1.097517586,1.433759122,-0.999999056,1.02E-16,0.00137401377,0,0,0,-0.880266355,0.721757279,-1.059083802,-0.0442071336,0.722880691,-1.041917603,-1.14726372,2.784197447,-1.914151052,0.307456677,2.411230723,-1.962025708,3
-1.390381733,-1.136864623,1.46223119,0.371086083,-1.260534891,1.439894606,-0.999999117,7.03E-18,0.00132862785,0,0,0,-0.881047354,0.735868759,-1.062532732,-0.0441026094,0.766306781,-1.043338041,-1.144554293,2.927945412,-1.923286907,0.312114498,2.489586047,-1.971201034,3
-1.39145021,-0.996427884,1.46811536,0.372641629,-1.108564113,1.445319084,-0.999997763,1.82E-16,0.00211518602,0,0,0,-0.883190667,0.681160284,-1.063689949,-0.0472712814,0.705582989,-1.043763207,-1.154772456,2.497272368,-1.930282048,0.306396742,2.22030765,-1.975638123,3
-1.388728439,-0.850025164,1.470012535,0.376439281,-1.031082984,1.446914858,-0.999998143,1.58E-17,0.00192699173,0,0,0,-0.889664234,0.560712166,-1.065330189,-0.0501704956,0.675599077,-1.048313608,-1.170712171,2.149102833,-1.940875488,0.293734687,1.918817909,-1.983121188,3
-1.40604964,-0.835338726,1.472057626,0.358339154,-1.00012396,1.446110268,-0.999998072,-1.30E-16,0.00196355506,0,0,0,-0.886606446,0.484873843,-1.068666903,-0.0378167373,0.6429701,-1.053204453,-1.127219813,2.180550659,-1.949379812,0.332625614,1.952092848,-1.98829333,3
-1.420714793,-0.823850739,1.469864898,0.340716986,-0.998427417,1.447755317,-0.999998585,-2.80E-16,0.00168204263,0,0,0,-0.886615836,0.443957818,-1.071543053,-0.0253393404,0.631520546,-1.057354483,-1.093795446,2.125287907,-1.958390459,0.3609301,1.867129536,-1.996881177,3
-1.427318248,-0.81752188,1.467969255,0.332162979,-1.00125606,1.446140053,-0.999997972,-4.00E-17,0.00201407947,0,0,0,-0.893544513,0.380453332,-1.072891272,-0.0208405413,0.598375835,-1.060874108,-1.086390617,1.977691268,-1.970389103,0.372526652,1.809158394,-2.00865177,3
-1.431556902,-0.820610846,1.462637824,0.32891098,-0.995474098,1.44258145,-0.999999265,-9.84E-17,0.00121204408,0,0,0,-0.900839597,0.370943162,-1.077950923,-0.0172089142,0.560362825,-1.067341904,-1.080301938,1.96556161,-1.986902113,0.376168795,1.733385265,-2.024312226,3
-1.435287925,-0.82313105,1.464179961,0.326460053,-0.999878097,1.445208503,-0.999997065,3.27E-16,-0.0024227546,0,0,0,-0.911434912,0.333084314,-1.083419209,-0.00439811936,0.557071335,-1.065394458,-1.081310208,1.891027917,-1.999807472,0.38592455,1.778293229,-2.036455635,3
-1.44699222,-0.863695845,1.461738561,0.318598369,-1.0005801,1.444263966,-0.999986657,-2.48E-16,-0.00516576164,0,0,0,-0.922219605,0.293002384,-1.093038925,0.00994847509,0.52557197,-1.070125092,-1.06373035,1.92696491,-2.010945789,0.406034418,1.850070653,-2.041812947,3
-1.451681468,-0.858688302,1.463761877,0.319990208,-0.973789782,1.445388141,-0.999982025,-5.20E-17,-0.00599583438,0,0,0,-0.927202211,0.307286057,-1.101878312,0.0221259429,0.523094316,-1.073072882,-1.073410848,1.800030427,-2.027519755,0.400306421,1.737928898,-2.051850509,3
-1.454281389,-0.845256357,1.460161764,0.316968853,-0.97168572,1.442257071,-0.999975844,-4.90E-16,-0.0069506867,0,0,0,-0.940174061,0.258306324,-1.101791666,0.0446662813,0.480689998,-1.071741322,-1.080547013,1.683906413,-2.038552136,0.395187308,1.659463804,-2.057920336,3
-1.466177033,-0.84064422,1.466509969,0.305027302,-0.986871652,1.448175572,-0.999999568,-1.13E-16,-0.000929316429,0,0,0,-0.959714372,0.235306367,-1.097863452,0.0750148798,0.46453698,-1.071764665,-1.058694468,1.745328592,-2.039858758,0.418239528,1.713802676,-2.055442717,3
-1.538814328,-1.162148157,1.451297176,0.239357131,-1.237388479,1.435974587,-0.999999322,3.14E-16,-0.00116459484,0,0,0,-0.98134947,0.151829639,-1.102587993,0.111444187,0.3672694,-1.078167639,-0.994976489,1.835759631,-2.04985604,0.469365374,1.697363981,-2.063412945,3
-1.506677635,-0.970682813,1.450913905,0.258449302,-1.122185744,1.433135621,-0.999999577,1.77E-16,-0.000919305543,0,0,0,-1.00849615,0.180336784,-1.098703648,0.117812077,0.308500703,-1.077333877,-1.031713974,1.713475646,-2.055479777,0.433856572,1.599919072,-2.068019124,3
-1.500015654,-0.894058274,1.447765387,0.254944273,-1.054727455,1.424153806,-0.999991005,1.93E-16,-0.00424151435,0,0,0,-1.037984739,0.197245224,-1.082663639,0.136312336,0.299065717,-1.066132767,-1.042847756,1.680340919,-2.045759806,0.419485337,1.58387698,-2.057495528,0
-1.494981279,-0.833076434,1.451732798,0.256967834,-1.022680443,1.424154439,-0.999994212,2.63E-16,-0.00340234405,0,0,0,-1.061490304,0.185128837,-1.081068167,0.157823603,0.244251047,-1.068752043,-1.049779043,1.659783843,-2.048421504,0.420957191,1.573208522,-2.057935025,0
-1.504335023,-0.829258619,1.455905487,0.254266813,-1.004563564,1.420773614,-0.999998206,4.62E-17,-0.00189396491,0,0,0,-1.07734743,0.185412832,-1.078116172,0.179915847,0.252313486,-1.075220442,-1.062532694,1.539214486,-2.052632296,0.414501913,1.463203689,-2.06168359,0
-1.515185175,-0.875011183,1.459055313,0.247123695,-1.048523161,1.422887017,-0.999999224,2.53E-16,0.00124573409,0,0,0,-1.089882007,0.191619219,-1.079297465,0.198704387,0.24990394,-1.079823383,-1.063641015,1.55707334,-2.051600397,0.417914947,1.460469688,-2.063141652,0
-1.517554804,-0.862517086,1.460221651,0.238048469,-1.033742578,1.424849895,-0.999986702,2.01E-16,0.00515702713,0,0,0,-1.089181104,0.190186209,-1.075352534,0.213180203,0.245223238,-1.074621319,-1.056068936,1.502741105,-2.043179126,0.421909081,1.375336794,-2.058104514,0
-1.535640643,-0.844245317,1.460011469,0.213253451,-1.037251929,1.426605527,-0.99997558,-1.33E-17,0.006988481,0,0,0,-1.086967047,0.182191817,-1.06655149,0.221885718,0.231668115,-1.067715491,-1.02160229,1.516126723,-2.034172759,0.455708768,1.373352557,-2.050429224,0
-1.529381661,-0.772355897,1.454502461,0.204779723,-0.977295923,1.416958128,-0.999955663,-3.34E-17,0.00941654508,0,0,0,-1.083136962,0.160460041,-1.053372253,0.226940054,0.219906695,-1.056157931,-1.004736826,1.433945919,-2.016954115,0.465509829,1.298915286,-2.033846521,0
-1.522528649,-0.723700712,1.447139864,0.194690161,-0.944516444,1.408062977,-0.999951455,-2.49E-16,0.00985327203,0,0,0,-1.082714417,0.148152339,-1.042168625,0.237827748,0.205864242,-1.044411665,-0.985522175,1.414189048,-1.998347876,0.473863286,1.270405561,-2.016743397,0
-1.516103929,-0.711044381,1.434043761,0.187420233,-0.928901476,1.39300751,-0.999946541,-1.26E-16,0.010339958,0,0,0,-1.079349575,0.131251229,-1.031147225,0.238765655,0.186240447,-1.030451513,-0.966566803,1.398479058,-1.980148897,0.475575098,1.223361479,-1.999158005,0
-1.505529829,-0.66689018,1.432031931,0.188377192,-0.910178726,1.390145534,-0.99993393,2.30E-16,0.0114950609,0,0,0,-1.073785094,0.137958099,-1.024475356,0.23727654,0.158048827,-1.025876837,-0.958274699,1.416014936,-1.969782556,0.463287009,1.152606942,-1.990744567,0
-1.501046038,-0.657088615,1.434191366,0.19088716,-0.909527054,1.391499048,-0.9999376,-5.45E-18,0.0111711788,0,0,0,-1.076538258,0.13988699,-1.023649978,0.236179471,0.144069021,-1.024019935,-0.948331501,1.486953182,-1.964666538,0.463876736,1.177174101,-1.987816697,0
-1.490019667,-0.607520869,1.435397616,0.193924209,-0.912170079,1.391545331,-0.999944917,8.97E-18,0.0104958533,0,0,0,-1.079200846,0.139797699,-1.02436639,0.235808622,0.136253627,-1.024385076,-0.953610132,1.486913969,-1.964464692,0.460863826,1.189212489,-1.988601189,0
-1.486766365,-0.58916765,1.436624114,0.193740005,-0.915299594,1.392769874,-0.999923316,2.56E-17,0.0123839795,0,0,0,-1.078059748,0.142848041,-1.022673528,0.237829003,0.134577859,-1.023730839,-0.955296208,1.476231041,-1.961456515,0.457451025,1.172000048,-1.986185737,0
-1.488094735,-0.597878918,1.445123243,0.196762433,-0.933481528,1.401696572,-0.999869696,-3.92E-16,0.0161428594,0,0,0,-1.059592641,0.252489031,-1.019820494,0.243091467,0.161803414,-1.024220144,-0.919032238,1.713295227,-1.956701973,0.47807028,1.278857557,-1.982811647,0
-1.490478303,-0.601699836,1.458011445,0.194376004,-0.965941838,1.414652168,-0.999783562,-4.26E-17,0.0208045461,0,0,0,-1.056308493,0.262833761,-1.021524811,0.246052928,0.187660728,-1.025196766,-0.906458444,1.794106668,-1.948698891,0.509829245,1.452807239,-1.97471281,0
-1.492926061,-0.596819307,1.469059725,0.197586044,-0.980950168,1.429183541,-0.999769735,2.51E-16,0.0214587372,0,0,0,-1.05327712,0.292704611,-1.022812968,0.249865166,0.229807354,-1.02189259,-0.917895319,1.775270624,-1.944146848,0.507810537,1.463759558,-1.970746891,0
-1.494783074,-0.603825088,1.477889454,0.202944064,-1.011598438,1.442887811,-0.99977669,5.50E-17,0.0211322185,0,0,0,-1.052342307,0.324810018,-1.023063685,0.242994317,0.285824591,-1.011695071,-0.917371518,1.875270114,-1.935631411,0.524647865,1.651702087,-1.963848141,0
-1.502700017,-0.629666973,1.499521025,0.2089034,-1.075687911,1.469064425,-0.999798188,1.44E-16,0.020089405,0,0,0,-1.038711366,0.457209041,-1.031322004,0.243780879,0.43839898,-1.001553636,-0.89087904,2.238828284,-1.922853816,0.563841692,2.044942347,-1.95434602,0
-1.564863446,-0.876978918,1.507735478,0.17512467,-1.231039651,1.481103019,-0.999930481,3.18E-16,0.0117912737,0,0,0,-1.022405525,0.520086151,-1.033008862,0.275034354,0.624430511,-0.994841065,-0.82115719,2.575681194,-1.920489299,0.659007037,2.482422356,-1.952111904,0
-1.635011068,-1.062080857,1.504929646,0.122772167,-1.361241718,1.476895364,-0.999946501,-5.24E-16,0.0103438366,0,0,0,-0.994817759,0.569001277,-1.04470303,0.296486122,0.70900326,-1.003971408,-0.741631405,2.70459243,-1.924897083,0.750152648,2.618896485,-1.956321981,0
-1.626390781,-0.969238106,1.501342088,0.12634611,-1.353999341,1.474252938,-0.999918919,2.62E-16,0.0127340236,0,0,0,-0.994997344,0.534209765,-1.046635906,0.264686119,0.622664102,-1.012033446,-0.752235886,2.677154889,-1.931752322,0.69861389,2.328135411,-1.960626838,0
-1.628846013,-0.964166895,1.502326618,0.12955675,-1.373306453,1.475000557,-0.999917294,-3.27E-16,0.0128609772,0,0,0,-0.985626775,0.562136926,-1.048482548,0.247093346,0.653258574,-1.01804765,-0.76969282,2.606678647,-1.938876075,0.718253142,2.407729206,-1.967382517,0
-1.633567913,-1.032929017,1.503807469,0.130374029,-1.472098584,1.477097277,-0.999941087,1.23E-16,0.0108546485,0,0,0,-0.973156265,0.639404597,-1.048373898,0.232460824,0.734939061,-1.024285322,-0.770444334,2.770901498,-1.938403298,0.730471804,2.611423447,-1.963768524,0
-1.607417456,-1.028503211,1.503227014,0.176543078,-1.46603437,1.471884678,-0.999961665,-2.46E-16,0.00875604785,0,0,0,-0.985189103,0.597580163,-1.055279623,0.176680287,0.731738743,-1.032628265,-0.851127284,2.724399368,-1.951842514,0.663453443,2.583335539,-1.973200227,0
-1.573474072,-0.873185923,1.493060616,0.215199263,-1.331313611,1.462855807,-0.999994454,-9.98E-19,0.00333031366,0,0,0,-0.981632064,0.565891097,-1.058792228,0.128001922,0.631028172,-1.035488768,-0.948462505,2.272377664,-1.94650039,0.555986924,2.032843333,-1.970727427,0
-1.569922641,-0.886774092,1.493971058,0.230087954,-1.329991591,1.463055335,-0.999999201,-3.57E-16,0.00126451354,0,0,0,-0.969164903,0.545668112,-1.056409628,0.0985202617,0.618189409,-1.036766022,-0.925823169,2.532342835,-1.933497288,0.569360391,2.169591453,-1.965344205,0
-1.583294016,-0.963433933,1.485203807,0.227033182,-1.34016882,1.455173801,-0.999997456,1.40E-16,-0.00225567427,0,0,0,-0.943126191,0.542895006,-1.056759962,0.0913394254,0.612189587,-1.032229748,-0.881002364,2.834909103,-1.916329074,0.626121881,2.556075814,-1.952028293,0
-1.584058338,-0.959335274,1.475788939,0.230125673,-1.297218431,1.446861604,-0.999984779,-1.43E-16,-0.00551740492,0,0,0,-0.920692286,0.530495277,-1.047733039,0.0895870619,0.624280238,-1.017163805,-0.886326676,2.739492878,-1.89257237,0.620627055,2.481536916,-1.930502211,0
-1.549490053,-0.839636091,1.467582975,0.274439321,-1.126587685,1.446486714,-0.999912585,2.66E-16,-0.0132220457,0,0,0,-0.914220887,0.53705772,-1.047992331,0.0578943937,0.607535598,-1.011303736,-0.956982929,2.610863989,-1.887354668,0.527375844,2.133936253,-1.92528566,0
-1.498703787,-0.770559754,1.471929265,0.329495583,-1.053963083,1.450679865,-0.999852811,2.46E-16,-0.0171568266,0,0,0,-0.915617931,0.598604144,-1.043231149,0.00974098914,0.588439412,-1.005945277,-1.073565252,2.584582854,-1.87708446,0.422025574,2.021311417,-1.916858153,0
-1.476672219,-0.815389288,1.464172168,0.351260392,-1.059740306,1.431521038,-0.999948651,-1.93E-16,-0.0101338563,0,0,0,-0.91069555,0.653953422,-1.048362131,-0.0243547482,0.610568464,-1.011836044,-1.116871783,2.709135484,-1.87642278,0.388149627,2.170845949,-1.917109324,0
-1.451399924,-1.326819916,1.464102442,0.383537954,-1.496228427,1.429438208,-0.999978529,3.36E-16,-0.00655292073,0,0,0,-0.912125054,0.90820776,-1.047457805,-0.0620808838,0.819291749,-1.017356392,-1.185881735,3.998579392,-1.872283899,0.340853961,3.633671597,-1.91512334,0
-1.424351827,-1.255218905,1.464114001,0.4054003,-1.393378663,1.429204714,-0.99997264,-8.21E-17,-0.00739730897,0,0,0,-0.912944815,0.873161345,-1.044912854,-0.0854424922,0.879359091,-1.012774649,-1.241578027,3.812191096,-1.860851832,0.286271075,3.658937539,-1.901530346,0
-1.358401515,-1.268337922,1.459343207,0.47312602,-1.424472551,1.426926336,-0.99996029,6.95E-17,-0.00891170949,0,0,0,-0.95158651,1.058516622,-1.040244555,-0.135795396,0.872598946,-1.00356079,-1.444688525,4.582756006,-1.849625428,0.0993026247,4.155200329,-1.890095366,0
-1.340241317,-1.265131486,1.455125557,0.488667055,-1.36436107,1.432748072,-0.999959285,-7.80E-17,-0.00902379316,0,0,0,-0.957446851,1.075328064,-1.04066508,-0.152537665,0.858790175,-1.00194437,-1.490882449,4.494028255,-1.842870694,0.0558176785,4.032382866,-1.883717195,0
-1.276000088,-1.285860575,1.450389005,0.555777155,-1.400868376,1.420733774,-0.999991481,2.12E-16,-0.00412771575,0,0,0,-1.007632423,1.205214562,-1.02185086,-0.179487839,0.710195704,-0.990946013,-1.750678383,5.148496419,-1.82060742,-0.140830772,4.277801935,-1.861786003,0
-1.213656198,-1.227531264,1.444490721,0.61692814,-1.323294832,1.415644815,-0.999998263,3.83E-16,-0.00186407119,0,0,0,-1.065725047,1.203301537,-1.010216288,-0.200475469,0.587420532,-0.983397908,-1.994780324,5.00533486,-1.800509438,-0.332481541,4.115141543,-1.842965746,0
-1.177677124,-1.197894406,1.442522146,0.651230342,-1.285927628,1.415087499,-0.999999157,-1.64E-17,-0.00129807804,0,0,0,-1.123074594,1.332234889,-0.99256879,-0.223775597,0.600750328,-0.967911743,-2.183574131,5.230313864,-1.772058713,-0.461375955,4.160995076,-1.815664135,0
-1.188270699,-1.133895746,1.4465396,0.649917107,-1.269147824,1.419017298,-0.999994084,2.00E-16,0.00343988418,0,0,0,-1.109509981,1.255950762,-0.992106311,-0.224631512,0.607396751,-0.972986019,-2.138742073,5.005818031,-1.76142784,-0.466082801,4.224347354,-1.803335316,0
-1.195943739,-1.127357881,1.44856743,0.643033046,-1.262020238,1.423727794,-0.999999269,2.09E-17,0.00120943727,0,0,0,-1.10587407,1.255653285,-0.996666658,-0.220237757,0.605596036,-0.974527417,-2.141578245,5.175681068,-1.756097429,-0.459244544,4.341152518,-1.791694717,0
-1.216011678,-1.11678446,1.443722099,0.611254529,-1.155299574,1.426791878,-0.999999598,-4.50E-17,0.000896339827,0,0,0,-1.086370432,1.215142819,-0.999556574,-0.180894786,0.414125098,-0.980889192,-2.086338986,5.201625312,-1.757029044,-0.405847637,4.356739236,-1.790758352,0
-1.259924243,-1.105542404,1.433590787,0.562445524,-1.106658679,1.42541657,-0.999996756,-1.63E-17,-0.00254707157,0,0,0,-1.012466702,0.979475166,-1.008606428,-0.139407202,0.212310887,-0.992595613,-1.929933615,5.436529413,-1.765318513,-0.249875227,4.378483038,-1.795328604,0
-1.265370274,-1.089523324,1.412642308,0.550364689,-1.039690609,1.415263078,-0.999986295,-7.24E-17,-0.00523545714,0,0,0,-0.985644198,0.794502945,-1.009283003,-0.118182018,0.0565366096,-0.993200027,-1.912415181,5.432332414,-1.75924133,-0.229031044,4.318215372,-1.787504384,0
-1.275863348,-1.074363456,1.396756083,0.538841912,-1.000367674,1.406085982,-0.999991108,5.17E-18,-0.00421717658,0,0,0,-0.95973956,0.62695551,-1.007480689,-0.0923216566,-0.141514511,-0.991637425,-1.876458668,5.480398617,-1.749743422,-0.186456859,4.25506992,-1.780637863,0
-1.285250256,-1.107546132,1.38110998,0.523839175,-1.043232607,1.398685953,-0.999972565,3.25E-16,-0.00740740066,0,0,0,-0.961538118,0.63116896,-1.010385736,-0.0852327806,-0.20954345,-0.993979017,-1.846043204,5.966481074,-1.715878178,-0.123869722,4.237851738,-1.770275115,0
-1.285001546,-1.109047084,1.365622157,0.5202604,-1.044322553,1.388669121,-0.999968099,-3.47E-17,-0.00798749479,0,0,0,-0.957094611,0.515146987,-1.001304664,-0.0636846898,-0.413093224,-0.987434301,-1.82242322,5.753631952,-1.698086471,-0.0944037548,3.971972947,-1.762176462,0
-1.280853334,-1.138852774,1.350568235,0.518624159,-1.046176946,1.374637421,-0.999956775,7.84E-17,-0.00929773345,0,0,0,-0.965460021,0.52200794,-0.988083452,-0.0587478464,-0.467711809,-0.980872425,-1.812489382,5.619844406,-1.684715685,-0.081952742,3.817596434,-1.751274316,0
